tol,OriSize,total_latency,load_time,transfer_time,comp_time,decomp_time
0.02,3500,18.60576961102025,1.75,1.636346429465275,9.848907205665409,5.3705159758895675
0.02,3600,19.165681587895214,1.8,1.683099184592854,10.172695720671877,5.509886682630482
0.02,3700,19.727606490581884,1.85,1.7298519397204335,10.499205466967492,5.6485490838939585
0.02,3800,20.291584155012615,1.9,1.7766046948480128,10.828470894578494,5.786508565586107
0.02,3900,20.857654946620265,1.95,1.823357449975592,11.160527037498996,5.923770459145678
0.03,100,0.6590265470904572,0.05,0.04180404679554451,0.33035805458048656,0.23686444571442614
0.03,200,1.177545080081,0.1,0.08360809359108902,0.5960306461403292,0.3979063403495817
0.03,300,1.6768211638217576,0.15,0.1254121403866335,0.8524972754851253,0.5489117479499988
0.03,400,2.191672355992053,0.2,0.16721618718217804,1.1198219396234097,0.7046342291864652
0.03,500,2.68753874486095,0.25,0.2090202339777225,1.3793407541213776,0.8491777567618496
0.03,600,3.2023820155198286,0.3,0.250824280773267,1.6455884239504883,1.0059693107960732
0.03,700,3.7159817734525404,0.35,0.2926283275688115,1.9110137764649502,1.1623396694187782
0.03,800,4.224168466160316,0.4,0.3344323743643561,2.1740061887638964,1.3157299030320635
0.03,900,4.727059781453425,0.45,0.3762364211599005,2.4345989594388637,1.4662244008546614
0.03,1000,5.22476964580029,0.5,0.418040467955445,2.6928247821833184,1.613904395661526
0.03,1100,5.735649344312062,0.55,0.4598445147509896,2.955866921287251,1.7699379082738207
0.03,1200,6.25077427655954,0.6,0.501648561546534,3.2202641176813245,1.9288615973316814
0.03,1300,6.764866491059289,0.65,0.5434526083420785,3.483954162214383,2.087459720502827
0.03,1400,7.2779298204172775,0.7,0.585256655137623,3.7469398881005676,2.245733277179086
0.03,1500,7.7899680780382985,0.75,0.6270607019331675,4.009224113439119,2.4036832626660116
0.03,1600,8.300985058247507,0.8,0.6688647487287122,4.270809641315044,2.561310668203751
0.03,1700,8.810984536410999,0.85,0.7106687955242565,4.531699259898965,2.7186164809877775
0.03,1800,9.319970269055496,0.9,0.752472842319801,4.791895742546193,2.8756016841895007
0.03,1900,9.827945993987083,0.95,0.7942768891153457,5.051401847894988,3.032267256976748
0.03,2000,10.334915430409083,1.0,0.83608093591089,5.310220319964067,3.1886141745341265
0.03,2100,10.85328367485037,1.05,0.8778849827064346,5.583596606095138,3.3418020860487982
0.03,2200,11.383981044175819,1.1,0.9196890295019792,5.8726051947111735,3.491686819962667
0.03,2300,11.916182548572916,1.15,0.9614930762975237,6.163907756576045,3.6407817156993474
0.03,2400,12.449921835934855,1.2,1.003297123093068,6.457531712748504,3.789093000093282
0.03,2500,12.985232927658487,1.25,1.0451011698886128,6.753504923073264,3.9366268346966096
0.03,2600,13.522150228309577,1.3,1.086905216684157,7.051855694992967,4.083389316632454
0.03,2700,14.060708535487912,1.35,1.1287092634797016,7.352612792573341,4.22938647943487
0.03,2800,14.600943049898554,1.4,1.170513310275246,7.65580544574763,4.3746242938756765
0.03,2900,15.142889385635733,1.45,1.2123173570707906,7.961463359786524,4.519108668778419
0.03,3000,15.686583580686083,1.5,1.254121403866335,8.269616725000033,4.662845451819716
0.03,3100,16.23206210765799,1.55,1.2959254506618798,8.580296226677941,4.805840430318167
0.03,3200,16.779361884744294,1.6,1.3377294974574243,8.89353305527576,4.948099332011109
0.03,3300,17.328520286925606,1.65,1.3795335442529686,9.209358916853244,5.0896278258193925
0.03,3400,17.879575157421716,1.7,1.421337591048513,9.527806043772799,5.230431522600406
0.03,3500,18.432564819399033,1.75,1.4631416378440576,9.848907205665409,5.3705159758895675
0.03,3600,18.98752808794196,1.8,1.504945684639602,10.172695720671877,5.509886682630482
0.03,3700,19.544504282296597,1.85,1.5467497314351468,10.499205466967492,5.6485490838939585
0.03,3800,20.103533238395293,1.9,1.5885537782306913,10.828470894578494,5.786508565586107
0.03,3900,20.66465532167091,1.95,1.6303578250262358,11.160527037498996,5.923770459145678
0.05,100,0.6546628747289779,0.05,0.03744037443406515,0.33035805458048656,0.23686444571442614
0.05,200,1.1688177353580413,0.1,0.0748807488681303,0.5960306461403292,0.3979063403495817
0.05,300,1.6637301467373196,0.15,0.11232112330219544,0.8524972754851253,0.5489117479499988
0.05,400,2.1742176665461357,0.2,0.1497614977362606,1.1198219396234097,0.7046342291864652
0.05,500,2.6657203830535527,0.25,0.18720187217032574,1.3793407541213776,0.8491777567618496
0.05,600,3.1761999813509525,0.3,0.2246422466043909,1.6455884239504883,1.0059693107960732
0.05,700,3.6854360669221844,0.35,0.2620826210384561,1.9110137764649502,1.1623396694187782
0.05,800,4.189259087268481,0.4,0.2995229954725212,2.1740061887638964,1.3157299030320635
0.05,900,4.687786730200111,0.45,0.3369633699065864,2.4345989594388637,1.4662244008546614
0.05,1000,5.181132922185496,0.5,0.3744037443406515,2.6928247821833184,1.613904395661526
0.05,1100,5.687648948335788,0.55,0.41184411877471666,2.955866921287251,1.7699379082738207
0.05,1200,6.198410208221787,0.6,0.4492844932087818,3.2202641176813245,1.9288615973316814
0.05,1300,6.708138750360058,0.65,0.48672486764284695,3.483954162214383,2.087459720502827
0.05,1400,7.2168384073565655,0.7,0.5241652420769122,3.7469398881005676,2.245733277179086
0.05,1500,7.724512992616108,0.75,0.5616056165109773,4.009224113439119,2.4036832626660116
0.05,1600,8.231166300463837,0.8,0.5990459909450424,4.270809641315044,2.561310668203751
0.05,1700,8.736802106265849,0.85,0.6364863653791075,4.531699259898965,2.7186164809877775
0.05,1800,9.241424166548867,0.9,0.6739267398131727,4.791895742546193,2.8756016841895007
0.05,1900,9.745036219118974,0.95,0.7113671142472379,5.051401847894988,3.032267256976748
0.05,2000,10.247641983179497,1.0,0.748807488681303,5.310220319964067,3.1886141745341265
0.05,2100,10.761646555259304,1.05,0.7862478631153682,5.583596606095138,3.3418020860487982
0.05,2200,11.287980252223274,1.1,0.8236882375494333,5.8726051947111735,3.491686819962667
0.05,2300,11.81581808425889,1.15,0.8611286119834984,6.163907756576045,3.6407817156993474
0.05,2400,12.345193699259351,1.2,0.8985689864175636,6.457531712748504,3.789093000093282
0.05,2500,12.876141118621502,1.25,0.9360093608516288,6.753504923073264,3.9366268346966096
0.05,2600,13.408694746911115,1.3,0.9734497352856939,7.051855694992967,4.083389316632454
0.05,2700,13.94288938172797,1.35,1.0108901097197591,7.352612792573341,4.22938647943487
0.05,2800,14.478760223777131,1.4,1.0483304841538243,7.65580544574763,4.3746242938756765
0.05,2900,15.016342887152831,1.45,1.0857708585878894,7.961463359786524,4.519108668778419
0.05,3000,15.555673409841702,1.5,1.1232112330219546,8.269616725000033,4.662845451819716
0.05,3100,16.09678826445213,1.55,1.1606516074560198,8.580296226677941,4.805840430318167
0.05,3200,16.639724369176953,1.6,1.1980919818900848,8.89353305527576,4.948099332011109
0.05,3300,17.184519098996788,1.65,1.23553235632415,9.209358916853244,5.0896278258193925
0.05,3400,17.73121029713142,1.7,1.272972730758215,9.527806043772799,5.230431522600406
0.05,3500,18.279836286747255,1.75,1.3104131051922803,9.848907205665409,5.3705159758895675
0.05,3600,18.830435882928704,1.8,1.3478534796263455,10.172695720671877,5.509886682630482
0.05,3700,19.383048404921862,1.85,1.3852938540604105,10.499205466967492,5.6485490838939585
0.05,3800,19.937713688659077,1.9,1.4227342284944757,10.828470894578494,5.786508565586107
0.05,3900,20.494472099573215,1.95,1.460174602928541,11.160527037498996,5.923770459145678
0.1,100,0.6510095860243942,0.05,0.03378708572948149,0.33035805458048656,0.23686444571442614
0.1,200,1.161511157948874,0.1,0.06757417145896298,0.5960306461403292,0.3979063403495817
0.1,300,1.6527702806235687,0.15,0.10136125718844446,0.8524972754851253,0.5489117479499988
0.1,400,2.159604511727801,0.2,0.13514834291792596,1.1198219396234097,0.7046342291864652
0.1,500,2.6474539395306347,0.25,0.16893542864740746,1.3793407541213776,0.8491777567618496
0.1,600,3.1542802491234503,0.3,0.20272251437688893,1.6455884239504883,1.0059693107960732
0.1,700,3.6598630459900994,0.35,0.23650960010637045,1.9110137764649502,1.1623396694187782
0.1,800,4.160032777631812,0.4,0.2702966858358519,2.1740061887638964,1.3157299030320635
0.1,900,4.654907131858859,0.45,0.3040837715653334,2.4345989594388637,1.4662244008546614
0.1,1000,5.144600035139659,0.5,0.3378708572948149,2.6928247821833184,1.613904395661526
0.1,1100,5.647462772585368,0.55,0.3716579430242964,2.955866921287251,1.7699379082738207
0.1,1200,6.154570743766784,0.6,0.40544502875377786,3.2202641176813245,1.9288615973316814
0.1,1300,6.6606459972004695,0.65,0.43923211448325933,3.483954162214383,2.087459720502827
0.1,1400,7.165692365492395,0.7,0.4730192002127409,3.7469398881005676,2.245733277179086
0.1,1500,7.669713662047353,0.75,0.5068062859422223,4.009224113439119,2.4036832626660116
0.1,1600,8.172713681190498,0.8,0.5405933716717038,4.270809641315044,2.561310668203751
0.1,1700,8.674696198287927,0.85,0.5743804574011854,4.531699259898965,2.7186164809877775
0.1,1800,9.17566496986636,0.9,0.6081675431306668,4.791895742546193,2.8756016841895007
0.1,1900,9.675623733731884,0.95,0.6419546288601483,5.051401847894988,3.032267256976748
0.1,2000,10.174576209087823,1.0,0.6757417145896298,5.310220319964067,3.1886141745341265
0.1,2100,10.684927492463046,1.05,0.7095288003191113,5.583596606095138,3.3418020860487982
0.1,2200,11.207607900722433,1.1,0.7433158860485928,5.8726051947111735,3.491686819962667
0.1,2300,11.731792444053466,1.15,0.7771029717780743,6.163907756576045,3.6407817156993474
0.1,2400,12.257514770349342,1.2,0.8108900575075557,6.457531712748504,3.789093000093282
0.1,2500,12.784808901006912,1.25,0.8446771432370372,6.753504923073264,3.9366268346966096
0.1,2600,13.313709240591939,1.3,0.8784642289665187,7.051855694992967,4.083389316632454
0.1,2700,13.844250586704211,1.35,0.9122513146960002,7.352612792573341,4.22938647943487
0.1,2800,14.37646814004879,1.4,0.9460384004254818,7.65580544574763,4.3746242938756765
0.1,2900,14.910397514719907,1.45,0.9798254861549632,7.961463359786524,4.519108668778419
0.1,3000,15.446074748704191,1.5,1.0136125718844446,8.269616725000033,4.662845451819716
0.1,3100,15.983536314610035,1.55,1.0473996576139262,8.580296226677941,4.805840430318167
0.1,3200,16.522819130630275,1.6,1.0811867433434077,8.89353305527576,4.948099332011109
0.1,3300,17.063960571745525,1.65,1.1149738290728892,9.209358916853244,5.0896278258193925
0.1,3400,17.606998481175573,1.7,1.1487609148023707,9.527806043772799,5.230431522600406
0.1,3500,18.15197118208683,1.75,1.1825480005318523,9.848907205665409,5.3705159758895675
0.1,3600,18.69891748956369,1.8,1.2163350862613336,10.172695720671877,5.509886682630482
0.1,3700,19.247876722852265,1.85,1.250122171990815,10.499205466967492,5.6485490838939585
0.1,3800,19.7988887178849,1.9,1.2839092577202966,10.828470894578494,5.786508565586107
0.1,3900,20.35199384009445,1.95,1.3176963434497782,11.160527037498996,5.923770459145678
0.5,100,0.6476084021975683,0.05,0.030385901902655693,0.33035805458048656,0.23686444571442614
0.5,200,1.1547087902952222,0.1,0.060771803805311386,0.5960306461403292,0.3979063403495817
0.5,300,1.6425667291430912,0.15,0.09115770570796708,0.8524972754851253,0.5489117479499988
0.5,400,2.145999776420498,0.2,0.12154360761062277,1.1198219396234097,0.7046342291864652
0.5,500,2.6304480203965057,0.25,0.15192950951327847,1.3793407541213776,0.8491777567618496
0.5,600,3.133873146162496,0.3,0.18231541141593416,1.6455884239504883,1.0059693107960732
0.5,700,3.6360547592023185,0.35,0.21270131331858985,1.9110137764649502,1.1623396694187782
0.5,800,4.132823307017206,0.4,0.24308721522124555,2.1740061887638964,1.3157299030320635
0.5,900,4.624296477417427,0.45,0.27347311712390127,2.4345989594388637,1.4662244008546614
0.5,1000,5.110588196871401,0.5,0.30385901902655693,2.6928247821833184,1.613904395661526
0.5,1100,5.610049750490285,0.55,0.33424492092921265,2.955866921287251,1.7699379082738207
0.5,1200,6.113756537844874,0.6,0.3646308228318683,3.2202641176813245,1.9288615973316814
0.5,1300,6.6164306074517345,0.65,0.39501672473452404,3.483954162214383,2.087459720502827
0.5,1400,7.118075791916834,0.7,0.4254026266371797,3.7469398881005676,2.245733277179086
0.5,1500,7.618695904644966,0.75,0.4557885285398354,4.009224113439119,2.4036832626660116
0.5,1600,8.118294739961286,0.8,0.4861744304424911,4.270809641315044,2.561310668203751
0.5,1700,8.61687607323189,0.85,0.5165603323451468,4.531699259898965,2.7186164809877775
0.5,1800,9.114443660983497,0.9,0.5469462342478025,4.791895742546193,2.8756016841895007
0.5,1900,9.611001241022194,0.95,0.5773321361504582,5.051401847894988,3.032267256976748
0.5,2000,10.106552532551307,1.0,0.6077180380531139,5.310220319964067,3.1886141745341265
0.5,2100,10.613502632099705,1.05,0.6381039399557695,5.583596606095138,3.3418020860487982
0.5,2200,11.132781856532265,1.1,0.6684898418584253,5.8726051947111735,3.491686819962667
0.5,2300,11.653565216036473,1.15,0.6988757437610809,6.163907756576045,3.6407817156993474
0.5,2400,12.175886358505522,1.2,0.7292616456637366,6.457531712748504,3.789093000093282
0.5,2500,12.699779305336266,1.25,0.7596475475663924,6.753504923073264,3.9366268346966096
0.5,2600,13.225278461094469,1.3,0.7900334494690481,7.051855694992967,4.083389316632454
0.5,2700,13.752418623379915,1.35,0.8204193513717037,7.352612792573341,4.22938647943487
0.5,2800,14.281234992897666,1.4,0.8508052532743594,7.65580544574763,4.3746242938756765
0.5,2900,14.81176318374196,1.45,0.8811911551770152,7.961463359786524,4.519108668778419
0.5,3000,15.34403923389942,1.5,0.9115770570796708,8.269616725000033,4.662845451819716
0.5,3100,15.878099615978435,1.55,0.9419629589823265,8.580296226677941,4.805840430318167
0.5,3200,16.41398124817185,1.6,0.9723488608849822,8.89353305527576,4.948099332011109
0.5,3300,16.951721505460274,1.65,1.002734762787638,9.209358916853244,5.0896278258193925
0.5,3400,17.491358231063497,1.7,1.0331206646902935,9.527806043772799,5.230431522600406
0.5,3500,18.032929748147925,1.75,1.0635065665929495,9.848907205665409,5.3705159758895675
0.5,3600,18.576474871797963,1.8,1.093892468495605,10.172695720671877,5.509886682630482
0.5,3700,19.12203292125971,1.85,1.1242783703982606,10.499205466967492,5.6485490838939585
0.5,3800,19.669643732465516,1.9,1.1546642723009164,10.828470894578494,5.786508565586107
0.5,3900,20.219347670848247,1.95,1.1850501742035722,11.160527037498996,5.923770459145678
1.0,100,0.6471077834885792,0.05,0.0298852831936665,0.33035805458048656,0.23686444571442614
1.0,200,1.1537075528772438,0.1,0.059770566387333,0.5960306461403292,0.3979063403495817
1.0,300,1.6410648730161237,0.15,0.08965584958099951,0.8524972754851253,0.5489117479499988
1.0,400,2.143997301584541,0.2,0.119541132774666,1.1198219396234097,0.7046342291864652
1.0,500,2.62794492685156,0.25,0.14942641596833253,1.3793407541213776,0.8491777567618496
1.0,600,3.1308694339085608,0.3,0.17931169916199902,1.6455884239504883,1.0059693107960732
1.0,700,3.6325504282393943,0.35,0.20919698235566553,1.9110137764649502,1.1623396694187782
1.0,800,4.128818357345292,0.4,0.239082265549332,2.1740061887638964,1.3157299030320635
1.0,900,4.619790909036524,0.45,0.26896754874299855,2.4345989594388637,1.4662244008546614
1.0,1000,5.105582009781509,0.5,0.29885283193666506,2.6928247821833184,1.613904395661526
1.0,1100,5.604542944691403,0.55,0.3287381151303316,2.955866921287251,1.7699379082738207
1.0,1200,6.107749113337004,0.6,0.35862339832399803,3.2202641176813245,1.9288615973316814
1.0,1300,6.609922564234875,0.65,0.38850868151766454,3.483954162214383,2.087459720502827
1.0,1400,7.111067129990985,0.7,0.41839396471133106,3.7469398881005676,2.245733277179086
1.0,1500,7.611186624010128,0.75,0.4482792479049975,4.009224113439119,2.4036832626660116
1.0,1600,8.110284840617458,0.8,0.478164531098664,4.270809641315044,2.561310668203751
1.0,1700,8.608365555179073,0.85,0.5080498142923305,4.531699259898965,2.7186164809877775
1.0,1800,9.10543252422169,0.9,0.5379350974859971,4.791895742546193,2.8756016841895007
1.0,1900,9.6014894855514,0.95,0.5678203806796636,5.051401847894988,3.032267256976748
1.0,2000,10.096540158371523,1.0,0.5977056638733301,5.310220319964067,3.1886141745341265
1.0,2100,10.602989639210932,1.05,0.6275909470669966,5.583596606095138,3.3418020860487982
1.0,2200,11.121768244934504,1.1,0.6574762302606632,5.8726051947111735,3.491686819962667
1.0,2300,11.642050985729721,1.15,0.6873615134543296,6.163907756576045,3.6407817156993474
1.0,2400,12.163871509489784,1.2,0.7172467966479961,6.457531712748504,3.789093000093282
1.0,2500,12.687263837611537,1.25,0.7471320798416626,6.753504923073264,3.9366268346966096
1.0,2600,13.21226237466075,1.3,0.7770173630353291,7.051855694992967,4.083389316632454
1.0,2700,13.738901918237206,1.35,0.8069026462289957,7.352612792573341,4.22938647943487
1.0,2800,14.26721766904597,1.4,0.8367879294226621,7.65580544574763,4.3746242938756765
1.0,2900,14.797245241181272,1.45,0.8666732126163286,7.961463359786524,4.519108668778419
1.0,3000,15.329020672629742,1.5,0.896558495809995,8.269616725000033,4.662845451819716
1.0,3100,15.86258043599977,1.55,0.9264437790036616,8.580296226677941,4.805840430318167
1.0,3200,16.3979614494842,1.6,0.956329062197328,8.89353305527576,4.948099332011109
1.0,3300,16.935201088063632,1.65,0.9862143453909946,9.209358916853244,5.0896278258193925
1.0,3400,17.474337194957865,1.7,1.016099628584661,9.527806043772799,5.230431522600406
1.0,3500,18.015408093333306,1.75,1.0459849117783275,9.848907205665409,5.3705159758895675
1.0,3600,18.558452598274354,1.8,1.0758701949719942,10.172695720671877,5.509886682630482
1.0,3700,19.10351002902711,1.85,1.1057554781656607,10.499205466967492,5.6485490838939585
1.0,3800,19.65062022152393,1.9,1.1356407613593271,10.828470894578494,5.786508565586107
1.0,3900,20.199823541197667,1.95,1.1655260445529936,11.160527037498996,5.923770459145678
