tol,OriSize,total_latency,load_time,transfer_time,comp_time,decomp_time,device
0.02,3000,505.66142833583297,1.5,1.4335254506929243,247.4907907136758,255.23711217146428,mgard_single
0.02,3100,522.5168092803608,1.55,1.4813096323826884,255.740483737465,263.7450159105131,mgard_single
0.02,3200,539.3721902248885,1.6,1.5290938140724526,263.9901767612542,272.25291964956193,mgard_single
0.02,3300,556.2275711694164,1.65,1.5768779957622168,272.2398697850434,280.76082338861073,mgard_single
0.02,3400,573.0829521139441,1.7,1.6246621774519812,280.4895628088326,289.26872712765953,mgard_single
0.02,3500,589.9383330584719,1.75,1.6724463591417453,288.7392558326218,297.77663086670833,mgard_single
0.02,3600,606.7937140029996,1.8,1.7202305408315093,296.98894885641096,306.28453460575713,mgard_single
0.02,3700,623.6490949475274,1.85,1.7680147225212735,305.2386418802002,314.79243834480593,mgard_single
0.02,3800,640.5044758920551,1.9,1.8157989042110376,313.48833490398937,323.3003420838548,mgard_single
0.02,3900,657.3598568365829,1.95,1.8635830859008018,321.73802792777855,331.8082458229036,mgard_single
0.03,100,18.998121683115073,0.05,0.042788686237568464,10.706864073163006,8.198468923714499,mgard_single
0.03,200,36.520196622437865,0.1,0.08557737247513693,19.1371196713889,17.197499578573826,mgard_single
0.03,300,52.428635534564165,0.15,0.12836605871270537,26.79415464203096,25.356114833820506,mgard_single
0.03,400,67.00407641648962,0.2,0.17115474495027386,34.2288030887797,32.40411858275966,mgard_single
0.03,500,80.41955369693392,0.25,0.21394343118784231,41.06554563548834,38.890064630257726,mgard_single
0.03,600,96.85331502438933,0.3,0.25673211742541074,49.11981344087501,47.17676946608892,mgard_single
0.03,700,114.10123392919478,0.35,0.29952080366297923,57.40994413747719,56.041768988054606,mgard_single
0.03,800,131.70798053153885,0.4,0.3423094899005477,65.73007286875367,65.23559817288462,mgard_single
0.03,900,149.6923596185444,0.45,0.3850981761381162,74.08036275272828,74.77689868967802,mgard_single
0.03,1000,168.07461338793144,0.5,0.42788686237568463,82.4609780922049,84.68574843335087,mgard_single
0.03,1100,185.3542399398313,0.55,0.4706755486132531,90.74662326168114,93.58694112953691,mgard_single
0.03,1200,202.20462538890683,0.6,0.5134642348508215,98.99631628547033,102.09484486858571,mgard_single
0.03,1300,219.05501083798242,0.65,0.5562529210883901,107.24600930925952,110.60274860763452,mgard_single
0.03,1400,235.905396287058,0.7,0.5990416073259585,115.49570233304871,119.11065234668334,mgard_single
0.03,1500,252.75578173613357,0.75,0.6418302935635269,123.7453953568379,127.61855608573214,mgard_single
0.03,1600,269.6061671852092,0.8,0.6846189798010954,131.9950883806271,136.12645982478097,mgard_single
0.03,1700,286.4565526342847,0.85,0.7274076660386638,140.2447814044163,144.63436356382977,mgard_single
0.03,1800,303.30693808336025,0.9,0.7701963522762324,148.49447442820548,153.14226730287857,mgard_single
0.03,1900,320.15732353243584,0.95,0.8129850385138008,156.74416745199468,161.6501710419274,mgard_single
